name,score,review
목포낙지홍어,1,"홍어삼합, 미리 썰어놓아 빨리는 나오지만 맛은 최악. 매우 불친절한 말투.  두번 다시 안갈 것임."
목포낙지홍어,5,회식장소로 자주 이용하는 곳인데 여기 진짜 맛있음 매일 산지직송 해물들을 사용하는지 싱싱하고 양도 푸짐함!! 넘나 좋아용!!
목포낙지홍어,5,해산물 정말 싱싱하네요!! 저렴하게 맛있게 잘먹고왔습니다^^ 다음에 또 놀러갈께요!
목포낙지홍어,1,움..글쎄요..비추천...
목포낙지홍어,5,친구들끼리 예약하고 갔는데 진심 사장님 서비스 최고였어요. 싱싱하게 해산물 푸짐하게 잘먹었습니다~ 번창하세요!
목포낙지홍어,1,"홍어삼합, 미리 썰어놓아 빨리는 나오지만 맛은 최악. 매우 불친절한 말투.  두번 다시 안갈 것임."
목포낙지홍어,5,회식장소로 자주 이용하는 곳인데 여기 진짜 맛있음 매일 산지직송 해물들을 사용하는지 싱싱하고 양도 푸짐함!! 넘나 좋아용!!
목포낙지홍어,5,해산물 정말 싱싱하네요!! 저렴하게 맛있게 잘먹고왔습니다^^ 다음에 또 놀러갈께요!
낙지한마리수제비 상도본점,5,어릴때부터 다닌 곳인데 리뷰가 와이라노 친절하시고 수제비 쫀득 국물 칼칼하고 존맛
낙지한마리수제비 상도본점,5,원래 신발벗고들어가는 집이였는데 입식으로 바껴서 더 좋아요 낙지볶음 맛으로는 깔게 없어요 다만 최근에 테이블이나 수저통이 깨끗하지않더군요 테이블도 끈적거리고.. 아주청결한느낌은 아니지만 낙지볶음이 너무 맛있어서 아쉬운 점을 상쇄시키네요 추천!
낙지한마리수제비 상도본점,3,자주갔는데 가격도 비싸지고 맛도 부족해지고... 초심을 잃음
낙지한마리수제비 상도본점,4,
낙지한마리수제비 상도본점,4,낙지 수제비 맛있어요~
낙지한마리수제비 상도본점,5,어릴때부터 다닌 곳인데 리뷰가 와이라노 친절하시고 수제비 쫀득 국물 칼칼하고 존맛
낙지한마리수제비 상도본점,5,원래 신발벗고들어가는 집이였는데 입식으로 바껴서 더 좋아요 낙지볶음 맛으로는 깔게 없어요 다만 최근에 테이블이나 수저통이 깨끗하지않더군요 테이블도 끈적거리고.. 아주청결한느낌은 아니지만 낙지볶음이 너무 맛있어서 아쉬운 점을 상쇄시키네요 추천!
낙지한마리수제비 상도본점,3,자주갔는데 가격도 비싸지고 맛도 부족해지고... 초심을 잃음
낙지한마리수제비 상도본점,4,
낙지한마리수제비 상도본점,4,낙지 수제비 맛있어요~
낙지한마리수제비 상도본점,1,맛없음
낙지한마리수제비 상도본점,5,청결하고 맛있고 양 많고 친절하세요ㅎㅎ
낙지한마리수제비 상도본점,1,"주관적 평가.  1. 맛: 보통. 국물 칼칼함. 김치 맛 없음. 2. 양: 적음. 채소, 해산물 거의 없음. 수제비 많음. 3. 가격: 시세 대비 적절함. 4. 서비스: 친절함.  총평: 전형적인 박리다매 식당. 재방문 의사 없음.  *사진은 바지락칼국수 1인분에 들어있는 조개 양."
낙지한마리수제비 상도본점,5,"사장님이랑 종업원 분들 모두 방역 관리 완전 철저 5명이 2, 3씩 나눠 들어왔지만 일행임을 간파하고 내보냄. 안심하고 먹을 수 있었음 (근데 5인 중 하나가 나가면서 ‘여기 앞으로 아웃이야’ 이래서… 좀 그랬음 ㅜ)"
낙지한마리수제비 상도본점,4,보리밥 김치 굿 수제비 반죽 쫀득 국물 시원 
낙지한마리수제비 상도본점,4,동네주민특: 가끔은 먹을만한데? 
낙지한마리수제비 상도본점,4,
낙지한마리수제비 상도본점,1,정말별로네요 미리만들어나온 파전을새거라고우기시니.... 쩝
낙지한마리수제비 상도본점,4,이사와서 처음 외식한 집인데 낙지수제비괜찮고 파전도 기름이 좀 많긴하지만 괜찮아요 다만 먹고나도 뭔가 양이 부족한 느낌 ㅋ 가격대비 양이 좀 아쉬웠습니다  뭣보다...좀 친절하시면 좋겠네요 지역에서 오래 영업하셨나본데 불친절한 느낌이 강해요ㅠ 이사온지 한달반 동안 두번 방문했는데 갈때마다 불편합니다  맛은 평균이상인데 아쉽네요
낙지한마리수제비 상도본점,3,낙지가 중국산이고 국물도 완전 별로..초심을 잃음 가격대가 확 올라서 비싼축인데 반해 별로임..비추! 
낙지한마리수제비 상도본점,1,"몇년전에 맛있어서 자주 갔었던 기억이 나서 오랜만에 갔더니 낙지한마리수제비 시켰는데 진짜 맛없네요. 예전엔 칼칼한 국물이 참 맛있었는데 닝닝하니 조미료 맛만 납니다. 그리고 사장, 직원 너나 할 것 없이 정말 불친절합니다. 돈 아까워서 다시는 가지 않을 음식점이네요."
낙지한마리수제비 상도본점,5,낙지한마리 수제비 한그릇 8000원 수제비 나오기전에 열무반찬이랑 보리밥이 조금 나오는데 열무넣고 고추장 조금넣어서 비벼먹으면 JMT 조금만 비려도 냄새에 민감해서 안먹는데 수제비도 쫄깃하고 국물도 얼큰하고 낙지도 안비려서 맛있게 잘먹음  매운거 아예 못먹는 사람은 먹기 힘들지도
낙지한마리수제비 상도본점,1,정말 친절한거 맞나요?
낙지한마리수제비 상도본점,4,낙지한마리수제비 정말 맛있었어요 메뉴 나오기 전에 보리밥 나오는데 맛있어요
낙지한마리수제비 상도본점,1,"정말 별로에요. 오늘 방문했다가 너무 불쾌해서 댓글남겨요. 우선 처음 음식점 들어갔을때 음식점 내부에 사람이 많아 되게 어수선한 분위기였어요, 저랑 일행이 들었갔는데 직원들은 서빙하느라 저희포함 다른 손님들에게 자리안내도 해주지 않고 신경을 아예 쓰지 않는다는 느낌을 받았어요, 그래서 어쩔 수 없이 제일 안쪽 테이블에 들어가 앉아있는데 착석 후 몇분동안 본..."
얌샘김밥 노량진점,5,"김밥 짱, 서비스도 좋아요"
얌샘김밥 노량진점,2,
얌샘김밥 노량진점,5,굿
얌샘김밥 노량진점,1,이제까지 가봤던 음식점 중 가장 서비스 별로인 곳 휴지 줄 수 있냐고 물어보니까 서랍에 있다면서 참내~라고 대놓고 비아냥거리더라 여기 다시 가느니 바선생 나오는 곳 가겠다^^
얌샘김밥 노량진점,5,제로페이 가능
얌샘김밥 노량진점,5,"김밥 짱, 서비스도 좋아요"
얌샘김밥 노량진점,2,
얌샘김밥 노량진점,5,굿
얌샘김밥 노량진점,1,이제까지 가봤던 음식점 중 가장 서비스 별로인 곳 휴지 줄 수 있냐고 물어보니까 서랍에 있다면서 참내~라고 대놓고 비아냥거리더라 여기 다시 가느니 바선생 나오는 곳 가겠다^^
얌샘김밥 노량진점,5,제로페이 가능
태평아구찜,3,그냥 저냥 막 엄청 맛있지도 맛없지도 그냥저냥
태평아구찜,1,한마디로 0   예전에는 맛있었는데 아귀 살도없구  콩나물이 아주 별로였음  흠.... 다신 안갈듯  실망
태평아구찜,1,이게 콩나물 무침에 아귀 들어간거지.. 
태평아구찜,5,한결같은 맛에 엄지척 드려요.
양푼이김치찌개,4,
양푼이김치찌개,5,김치찌개랑 계란말이 전부 완전 맛있어요ㅠㅠㅠ 밥도 무한리필이라 늘 두공기씩 먹게 되는 곳!
양푼이김치찌개,5,여기는 라면 먹으러 오는 곳
양푼이김치찌개,5,진짜 너무 맛있는 김치찌개인데 왜 1점인지 이해가 안가네요ㅠ 김치찌개 먹고 싶을 때 마다 양푼이 갑니다~!!
양푼이김치찌개,1,노맛
맛기행사계절,5,평점들이 왜 이런지 모르겠지만 전 엄청 맛있게 먹었슴다. 재방문의사 100%임
맛기행사계절,1,깜놀람 !!! 안맞는사람은  벨루에요.. 젓가락질 할곳은 메츄리알?@@@ 가격대비  초라함 일반식당에서 술값이 비쌈 써있지도 않네요 ㅜㅜ
맛기행사계절,5,ㅡ
맛기행사계절,2,
맛기행사계절,3,
울엄마쌈밥,5,쌈밥이 맛있어요.최고! 푸짐하게 나오고 가성비 좋구요. 사장님께 포장할때 깍두기 맛있다고하니 많이 싸주셨어요. 최고~^^.  강된장 비빔밥도좋았고.  굴국밥은 so so ^^입맛에 따라 다르니까요.다른것 먹으러 또 갈게요.
돈식당 사당점,5,보통 냉삼(냉동삼겹살전문점)가면 수입산냉동삼겹살으로 약간 냄새도 나는데 여긴 국내산 생삼겹살을 바로 급냉한 곳이라 냉삼집과는 차원이 다르네요~ 사장님이 고기 좋은거를 여유있게 찾아서 급냉해서 언제나 늘 고기컨디션이 유지되는것이 장점인것 같습니다 맛있어서 사람수보다 두배나 더 먹었네요~ 또 갈께요~
돈식당 사당점,5,맛있고 친절하십니다.
방배한가람김밥,3," 맛도 보통, 장점은 뉴코아보다 저렴한점."
방배한가람김밥,3,속재료가 꽉 차있어 좋습니다. 3천원에 다양한 재료 먹을 수 있는 김밥은 사랑입니다. 다만 참기름향이 아쉽습니다. 제가 단무지를 빼고 주문해서 사진에 단무지가없습니다.
방배한가람김밥,2,"가격은 적당하나, 김밥말때 힘을 너무 줬는지 밥이 뻑뻑해서 목이 메인다  "
방배한가람김밥,1,장갑 좀 껴주세요
방배한가람김밥,4,가. 성. 비
방배한가람김밥,3," 맛도 보통, 장점은 뉴코아보다 저렴한점."
방배한가람김밥,3,속재료가 꽉 차있어 좋습니다. 3천원에 다양한 재료 먹을 수 있는 김밥은 사랑입니다. 다만 참기름향이 아쉽습니다. 제가 단무지를 빼고 주문해서 사진에 단무지가없습니다.
방배한가람김밥,2,"가격은 적당하나, 김밥말때 힘을 너무 줬는지 밥이 뻑뻑해서 목이 메인다  "
방배한가람김밥,1,장갑 좀 껴주세요
방배한가람김밥,4,가. 성. 비
금옥이네,4,뉴비에게 친절치 못한 식당 그러나 가성비 좋고 맛있었다
금옥이네,5,청국장 맛있고 반찬도 혜자예요
두꺼비부대찌개,5,밑반찬 부실하긴 하지만 고시생들이 간단히 먹으러 가긴 좋은 밥집 ! 라면사리 필수
두꺼비부대찌개,3,
두꺼비부대찌개,4,밑반찬 간단히 나오는데 신경 쓴 맛이 나요 부대찌개 맛있고 푸짐하고. 비 오는 날 먹었는데 잘 어울리고 좋았어요 
두꺼비부대찌개,5,맛있당.. 밑반찬은 집에서 툭 꺼내논 느낌? 하지만 그게 더 이 집 부대찌개와 잘 어울리게 해주는 그런 늑힘 일단 다른집하고 다르게 햄이나 육수에서 조미료맛 별로 안나는점을 높게 사고싶당 그리고 ㅠㅠㅠ양배추 너무 좋아요! 
본죽 대림점,5,정글유미같은거 하는ㅅ기가 리뷰..?  번창하세요
본죽 대림점,5,"밑에 안경쓴 사장님 불편하시다 했는데 피드백 수용했는지 전혀 불편 하지않음 죽도 맛있고 장조림,오징어초무침 달라하면 더 주고  죽 다먹을때쯤 메실도 한잔 주심 굿."
본죽 대림점,1,"여기는 매번 똑같음 안경쓴사장님 같은데 너무 불친절로 느껴짐 1. 말하면 다른거 하시다가 2벚 3번 불렀을때 ""뭐?"" 라고함 제가 나이가 어리지만 되게불편함... 2. 죽을 먹고 있는데 점심이신지 그 옆자리에서 밥을드심  ""드시는데 불편하시니 제가 자리를 옮길까요?"" 들은척도 안함 그냥 눈한번 마주치더니 다시 밥을 먹음..... 다신 안와야지.....  휴..."
본죽 대림점,5,친절하심. 김치 다 잘라져있어서 좋음. 
본죽 대림점,5,맛있어요! 
본죽 대림점,5,정글유미같은거 하는ㅅ기가 리뷰..?  번창하세요
본죽 대림점,5,"밑에 안경쓴 사장님 불편하시다 했는데 피드백 수용했는지 전혀 불편 하지않음 죽도 맛있고 장조림,오징어초무침 달라하면 더 주고  죽 다먹을때쯤 메실도 한잔 주심 굿."
본죽 대림점,1,"여기는 매번 똑같음 안경쓴사장님 같은데 너무 불친절로 느껴짐 1. 말하면 다른거 하시다가 2벚 3번 불렀을때 ""뭐?"" 라고함 제가 나이가 어리지만 되게불편함... 2. 죽을 먹고 있는데 점심이신지 그 옆자리에서 밥을드심  ""드시는데 불편하시니 제가 자리를 옮길까요?"" 들은척도 안함 그냥 눈한번 마주치더니 다시 밥을 먹음..... 다신 안와야지.....  휴..."
본죽 대림점,5,친절하심. 김치 다 잘라져있어서 좋음. 
본죽 대림점,5,맛있어요! 
미자식당,2,상차림비 4000원 쭈꾸미 샤브용 국물 20000원 칼국수 없음. 우동사리 2개 8000원 결론: 아무리 회나 수산물 싸게 사도 2층서 먹음 동네 횟집보다 비싸다
미자식당,5,노량진 갈땐 미자식당^^
미자식당,3,너무 정신없고 매운탕 반드시 먹어야하는게 별루다
상도동커피,1,너무 불친절해요 아줌마
상도동커피,3,"프랜차이즈가 아닌 동네 개인카페를 좋아하는 편인데 커피맛이 나쁘진 않다. 다만 조금만 꾸미고 깨끗하게 관리하면 분위기도 괜찮을거 같은데 좀 어수선하고 지저분하다.  특히 커피홀더? 에 카페로고를 파란색 스템프도장으로 찍어놔서 너무 싼티가...ㅠ 자체제작은 아니더라도  스티커를 붙이든 하지, 뭔 스템프를... 인터넷에 천개씩 사도 얼마 안하던데 개선됐으면 좋..."
상도동커피,4,가성비 좋은 카페입니다. 여유있게 시간을 보내기도 좋네요. 
종로빈대떡 사당1동점,5,
종로빈대떡 사당1동점,5,모듬전 먹고 왔는데 제가 먹어본 전 중에 가장 맛있었습니다! 빈대떡도 기대가 되네요. 재방문의사 200%
종로빈대떡 사당1동점,5,최고최고 사장님들도 너무 친절하시고 모듬전과 골뱅이소면의 조합은 환상의 조합입니다... 안먹은사람 바보... 코로나 때문에 일찍 닫아 오래 못있어서 너무 아쉬워요... 사당 나만의 전집으로 찜했고 재방문 의사 10000%임돠
종가집,5,치킨 양념맛이 다른데랑 많이 달라서 좋아요 치킨 바삭하고 매우 맛있는데  무는 맛없어요 넘달고.. 여튼 무는 .... 아 먹태도 좋은 먹태줘요 크고 통통
종가집,5,굿 두말할 나위 없음
종가집,5,
종가집,5,여러메뉴가 두루두루 맛있음
종가집,5,맛깔난 치킨을 파는 집. 무난하고 좋다
종가집,5,치킨 양념맛이 다른데랑 많이 달라서 좋아요 치킨 바삭하고 매우 맛있는데  무는 맛없어요 넘달고.. 여튼 무는 .... 아 먹태도 좋은 먹태줘요 크고 통통
종가집,5,굿 두말할 나위 없음
종가집,5,
종가집,5,여러메뉴가 두루두루 맛있음
종가집,5,맛깔난 치킨을 파는 집. 무난하고 좋다
명가왕족발보쌈 본점,1,꼭 개선되길바랍니다 쟁반국수 만원가격치고 재료 부실하고 콩가루맛 식초 초장맛밖에안나요 젤중요한 무말랭이 직접하시는지 깔끔한맛이없어요 연구 하셔야함. 상추는 시들었고 국은 아무맛안나요 걍 콩나물국 내주셨으면.. 고기 맛은 보통이에요
명가왕족발보쌈 본점,1,1인손님을 싫어하는 음식점.  일끝나고 저녁 먹으러 갔는데 올림픽 축구 하길래 tv 가까운곳에 앉음.  서빙하는 아줌마가 다른 곳으로 앉으라면서 구석자리로 안내함.  귀찮고 피곤해서 언쟁 안하고 그냥 그쪽으로 옮김.  tv 안보여서 그냥 조용히 밥이나 얼른 먹고 나가려고 함.  잠시 후 2인손님 들어옴. 생각해보니 코로나 4단계라 2명까지만 됨.  tv 잘...
명가왕족발보쌈 본점,2,맛은 보통이나 야채는 시든 상추 한 종류에 밑반찬은 부실함. 손님이 적었음에도 서비스 관리가 잘 되지 않는다는 느낌을 받음. 가격은 주변 가게보다 만 원 이상 비쌈. 재방문 의사 없음.
명가왕족발보쌈 본점,1,노량진 최악의 식당인듯... 족발 보쌈 김치 상추 국 모두 맛탱이가 간거 나옴~ 이런 식당은 사라져야함
명가왕족발보쌈 본점,5,역대급 가성비의 보쌈정식!
명가왕족발보쌈 본점,1,꼭 개선되길바랍니다 쟁반국수 만원가격치고 재료 부실하고 콩가루맛 식초 초장맛밖에안나요 젤중요한 무말랭이 직접하시는지 깔끔한맛이없어요 연구 하셔야함. 상추는 시들었고 국은 아무맛안나요 걍 콩나물국 내주셨으면.. 고기 맛은 보통이에요
명가왕족발보쌈 본점,1,1인손님을 싫어하는 음식점.  일끝나고 저녁 먹으러 갔는데 올림픽 축구 하길래 tv 가까운곳에 앉음.  서빙하는 아줌마가 다른 곳으로 앉으라면서 구석자리로 안내함.  귀찮고 피곤해서 언쟁 안하고 그냥 그쪽으로 옮김.  tv 안보여서 그냥 조용히 밥이나 얼른 먹고 나가려고 함.  잠시 후 2인손님 들어옴. 생각해보니 코로나 4단계라 2명까지만 됨.  tv 잘...
명가왕족발보쌈 본점,2,맛은 보통이나 야채는 시든 상추 한 종류에 밑반찬은 부실함. 손님이 적었음에도 서비스 관리가 잘 되지 않는다는 느낌을 받음. 가격은 주변 가게보다 만 원 이상 비쌈. 재방문 의사 없음.
명가왕족발보쌈 본점,1,노량진 최악의 식당인듯... 족발 보쌈 김치 상추 국 모두 맛탱이가 간거 나옴~ 이런 식당은 사라져야함
명가왕족발보쌈 본점,5,역대급 가성비의 보쌈정식!
마실,1,리뷰조작아웃
마실,1,라도
마실,5,맛도있구 양도 푸짐하게 나와서 너무 잘먹었어요! 다음에 또 먹으러가야겠어요~
마실,5,부모님모시고 계절마다 방문하는집입니다. 코로나때문에 한참못갔었는데 이제 배달도된다고해서 맛있는 제철방어회와 굴전으로 저녁식사가 아주만족스러웠습니다^^ 변함없는 친절함은 늘 기분좋네요~
마실,1,옛적 여기서 회먹고 장염걸려서 3일 고생함
마실,1,리뷰조작아웃
마실,1,라도
마실,5,맛도있구 양도 푸짐하게 나와서 너무 잘먹었어요! 다음에 또 먹으러가야겠어요~
마실,5,부모님모시고 계절마다 방문하는집입니다. 코로나때문에 한참못갔었는데 이제 배달도된다고해서 맛있는 제철방어회와 굴전으로 저녁식사가 아주만족스러웠습니다^^ 변함없는 친절함은 늘 기분좋네요~
마실,1,옛적 여기서 회먹고 장염걸려서 3일 고생함
마실,1,"평점 이상함. 갑자기 19년 6월에 별 5개만 주르륵. 실제 이용해본 바로는  가격, 서비스, 맛 모두 별로임. 동네에서 왜이렇게 장사하는지 ㅠㅜ"
마실,5,여기 진짜 맛있음!!
마실,5,민어 풀 세트 먹었는데 정말 맛있게 잘 먹었습니다 유명한 맛집이라해서 기대하고 갔는데 만족스럽습니다
마실,5,몸 보신 필요할때 자주 가는 곳이에요 ㅎㅎ
마실,5,몸에 좋은 음식이 많아서 몸보신 하기 딱이네요
오렌지김밥,5,사장님이 친절하고 음식이 맛있어요!
오렌지김밥,5,
오렌지김밥,4,돈까스 소스 맛있어요. 고기에서 냄새 안나요 
오렌지김밥,5,김밥 자주 먹는데 괜찮아요!
오렌지김밥,2,"맛은 있음. 더러우나 맛은 있음. 이전사람이 먹은거 치우지않고 내 주문에 대답만하고 음식은 안 주심. 마치 내가 이전사람메뉴를 먹은 것처럼,  몇번씩이나 이거 너가 먹은 거 아니냐하는데 불쾌함. 정 그럼 cctv 돌려보든지하지 언성 높아짐. 대하시는 게 도둑취급하는 거 같아 기분상함. 이제 안 감."
오렌지김밥,5,사장님이 친절하고 음식이 맛있어요!
오렌지김밥,5,
오렌지김밥,4,돈까스 소스 맛있어요. 고기에서 냄새 안나요 
오렌지김밥,5,김밥 자주 먹는데 괜찮아요!
오렌지김밥,2,"맛은 있음. 더러우나 맛은 있음. 이전사람이 먹은거 치우지않고 내 주문에 대답만하고 음식은 안 주심. 마치 내가 이전사람메뉴를 먹은 것처럼,  몇번씩이나 이거 너가 먹은 거 아니냐하는데 불쾌함. 정 그럼 cctv 돌려보든지하지 언성 높아짐. 대하시는 게 도둑취급하는 거 같아 기분상함. 이제 안 감."
맥주창고오라고 노량진점,5,
맥주창고오라고 노량진점,4,가성비좋은 맥주집
한울갈비,5,회식했는데 맛있었음
한울갈비,1,별하나도 아깝네요. 순두부는 간도 안맞는데 맞다고 우기는 직원이나. 처음 들어오자마자 돼지갈비 먹고 싶어 들어왔는데 소갈비 먹으라고 안비키며 호객하는 행위나 … 사당 오더라도 다시는 여기 안올꺼같습니다. 별하나도 아깝네요. 
한울갈비,1,살다살다 삼겹살 이딴식으로 내 주는 곳 처음 보네. 삼겹살 품질도 아주 하급이고 고기에 물 뚝뚝떨어지구요.   설비나 서비스나 아주 엉망입니다. 
한울갈비,1,
한울갈비,1,갈비탕에 갈비한대 그리고 국물.... 먹을게 없어요~~ 
한울갈비,5,회식했는데 맛있었음
한울갈비,1,별하나도 아깝네요. 순두부는 간도 안맞는데 맞다고 우기는 직원이나. 처음 들어오자마자 돼지갈비 먹고 싶어 들어왔는데 소갈비 먹으라고 안비키며 호객하는 행위나 … 사당 오더라도 다시는 여기 안올꺼같습니다. 별하나도 아깝네요. 
한울갈비,1,살다살다 삼겹살 이딴식으로 내 주는 곳 처음 보네. 삼겹살 품질도 아주 하급이고 고기에 물 뚝뚝떨어지구요.   설비나 서비스나 아주 엉망입니다. 
한울갈비,1,
한울갈비,1,갈비탕에 갈비한대 그리고 국물.... 먹을게 없어요~~ 
연정순대국,5,양이 많은데 저렴하고 맛있어요 순대국 포장해가면 2인분에 8천원이라는 듣도보도 못한 가격 보고 뒤집어졌습니다 고기도 야들야들하게 맛있고 잡내가 살짝 느껴지기는 하지만 양념 풀면 싹 사라져요 그리고 이 양념 정말 맛있어요 
연정순대국,5,푸짐하고 저렴하고 맛있음. 머릿고기 상추 부추 무침에 싸먹는게 별미. 순대는 일반적인 분식집 순대. 
마포집,2,맛없고 비위생적이에요
마포집,2,감자탕 먹었습니다. 국물은 괜찮았는데 고기가 양이 적고 뻑뻑했어요.
마포집,4,선지해장국 뼈해장국 굿
큰손갈비,5,
큰손갈비,5,고기부터 밑반찬까지 하나같이 맛있었던곳 입니다. 노량진오면 꼭 방문하는 곳 입니다.
큰손갈비,5,밑반찬도 많고 전라도 음식맛을 제대로 느낄 수 있는 가성비 최고의 식당이네요. 
그릴로꼬 노량진점,3,"분위기는 나름 이국적인 느낌이 있는데 살짝 한국 특유의 치킨호프집 감성이 섞인 느낌 감자튀김 들어간 안주 시켰는데 무난무난하긴 하지만 가격이 노량진 치고는 조금 있는 편 맥주는 정말 노맛입니다. 제가 라거를 좋아해서 그런지는 모르겠지만, 추천 세트메뉴에 있는 에일 시켰는데 진짜 노맛 뭐, 맥주가 무슨 죄가 있겠습니까, 하지만 노맛이었음"
그릴로꼬 노량진점,1,일하시는 분들이 전반적으로 친절하지 않습니다. 메뉴는 대부분 냉동식품을 조리한 느낌이구요. 과거 좋은경험이 있었는데 이제 그만 가려구요.
그릴로꼬 노량진점,5,"3차로 새벽 3시쯤 갔나, 배불렀는데 맛있더라 취해서 애매한데 사장님도 친절했다 감튀에 할라피뇨, 양파를 후추랑 볶은게 있는데 맛남 1차 횟집 2차 바 가고 취하고 배부른 와중에 혓바닥을 만족시켰으니 너무 좋았다 또가야지"
오블라디,1,LP빠가 아니라 mp3빠. 주인이 별로 친절하지 않고 자리보존도 안하는걸로 봐서 LP가 아니라 그냥 mp3를 틀어줌. 수입맥주값도 약간 비쌈. 신청곡의 영상을 플어주지도 않는 저 무쓸모 스크린은 뭐하러 틀어놓는걸까?
오블라디,4,기가막힌 스피커와  좋은 화질의 영상 그리고 훌륭한 와인 및 맥주들 쌓인 스트레스 해소에 최고에요
미스사이공 서울상도역점,3,다 좋은데.. 주방에 계신 여자 외국인분들 정말 너무 너무 너무 시끄러워서 밥먹다 체할뻔했어요… 진짜 가게가 떠나가라 웃고 떠들고 ㅠㅠㅠ… 물론 이야기하고 웃을순 있는데 정말 귀가 아플정도였네요…
미스사이공 서울상도역점,4,음식이 매워요.근데 맛있어요.
미스사이공 서울상도역점,1,뭐라 말 하시는데 제가 못들으니까 표정을.. 
미스사이공 서울상도역점,1,매장관리 안됨 벌레너무많음
미스사이공 서울상도역점,4,"맛있는데 날파리가 꼬여서 쬐꼼 불편했어요,,"
미스사이공 서울상도역점,3,다 좋은데.. 주방에 계신 여자 외국인분들 정말 너무 너무 너무 시끄러워서 밥먹다 체할뻔했어요… 진짜 가게가 떠나가라 웃고 떠들고 ㅠㅠㅠ… 물론 이야기하고 웃을순 있는데 정말 귀가 아플정도였네요…
미스사이공 서울상도역점,4,음식이 매워요.근데 맛있어요.
미스사이공 서울상도역점,1,뭐라 말 하시는데 제가 못들으니까 표정을.. 
미스사이공 서울상도역점,1,매장관리 안됨 벌레너무많음
미스사이공 서울상도역점,4,"맛있는데 날파리가 꼬여서 쬐꼼 불편했어요,,"
미스사이공 서울상도역점,5,가성비 훌륭. 화장실이 불편하니 볼일은 다른 곳에서 하세요
미스사이공 서울상도역점,4,
미스사이공 서울상도역점,5,가성비 좋죠
미스사이공 서울상도역점,5,"노량진에 있던거 없어져서 아쉬웠는데 길에 보여서 볶음면 먹었어요, 미묘하게 다르긴 했는데 반가운 맛이었어요"
미스사이공 서울상도역점,4,가성비 최고. 쌀국수 국물 맛도 진하고 고수 추가 부탁해서 먹으면 좋아요. 이가격이라니.. 
올바른버거 노량진점,1,빵은 푸석하고 패티는 냉동 햄버거스테이크만도 못 합니다. 수제버거 치고 야채도 없어서 상추두장이랑 양파조금 깔려있네요. 무엇보다 수제버거는 패티가 중요한데 패티 맛이 너무 뻑뻑하고 육즙은 당연히 기대할 수가 없음
올바른버거 노량진점,2,빵 푸석 치즈 그냥 일반 체다치즈 녹지 않음  할말하않
올바른버거 노량진점,5,빵이 브리오쉬 번이라 더 맛있었고 고기가 프렌차이즈랑 비교불가임 자주 올 거 같아여!
올바른버거 노량진점,5,
올바른버거 노량진점,5,
올바른버거 노량진점,1,빵은 푸석하고 패티는 냉동 햄버거스테이크만도 못 합니다. 수제버거 치고 야채도 없어서 상추두장이랑 양파조금 깔려있네요. 무엇보다 수제버거는 패티가 중요한데 패티 맛이 너무 뻑뻑하고 육즙은 당연히 기대할 수가 없음
올바른버거 노량진점,2,빵 푸석 치즈 그냥 일반 체다치즈 녹지 않음  할말하않
올바른버거 노량진점,5,빵이 브리오쉬 번이라 더 맛있었고 고기가 프렌차이즈랑 비교불가임 자주 올 거 같아여!
올바른버거 노량진점,5,
올바른버거 노량진점,5,
부자왕만두냉면,2,친절하시긴한데.. 냉면에서 가위를 꺼냈더니.. 스카치테잎이..ㅜ
부자왕만두냉면,3,
부자왕만두냉면,5,
부자왕만두냉면,2,냉면먹었는데 맛과 양은 그저 그렇다 다른지역에서라면 몰라도 노량진의 평균가성비에는 약간 미치지못한다고 느꼈다
토크넌센스,5,맛있고 친절합니다
토크넌센스,4,
토크넌센스,1,불친절
토크넌센스,5,"청포도밀크티 독특, 땡스커피두 달달한라떼 맛있음  밤호박치즈케잌은 아쉽  말차디저트 맛있음, 레몬파운드도 맛있을듯!"
토크넌센스,1,넘비싸요...
토크넌센스,5,맛있고 친절합니다
토크넌센스,4,
토크넌센스,1,불친절
토크넌센스,5,"청포도밀크티 독특, 땡스커피두 달달한라떼 맛있음  밤호박치즈케잌은 아쉽  말차디저트 맛있음, 레몬파운드도 맛있을듯!"
토크넌센스,1,넘비싸요...
토크넌센스,4,커피맛은 라이트한 편. 케잌류가 더 맛있음. 공간이 더 매력적인 곳. 테이블 많고 콘센트 많고 화장실 청결함. 흑석에서 보기 힘든 청결도. 
토크넌센스,5,
토크넌센스,5,밤호박치즈케익 너무 맛있어요. 스텐빨대 사용해서 좋아요. 분위기도 좋고 인테리어도 예뻐요.
토크넌센스,3,인상깊은 맛은 없었음
토크넌센스,4,라떼가 맛있다 근데 자리가 불편하다ㅠ 좀 많이..
토크넌센스,4,
토크넌센스,3,다 좋고 음료도 너무 맛있는데 가격에 비해 양이 조금 작은거같아요ㅠㅠㅠㅠ
토크넌센스,5,땡스커피가 넘 마싯서요☺️ 사장님도 넘 친절하시고 좋아요. 아메리카노가 좀 아쉽기는 합니다...! 맛이 연해요 
토크넌센스,3,
토크넌센스,5,"케이크, 음료, 분위기, 사장님들 모두 다 최고에요 흑석 최애카페,,♡ "
하루엔소쿠 상도점,3,그냥 동네 밥집..
하루엔소쿠 상도점,5,여기 진짜 맛있어요 나만 알고 싶은 가게....
하루엔소쿠 상도점,5,
하루엔소쿠 상도점,1,
