,name,score,review,score_test
14264,야신,5,가끔가서먹는데사장님입담도좋으시고한잔하기좋아요,1
14265,야신,5,아니여기사장님훈남이시고직원들도다친절하네요맛도너무좋고모든게다만족이었습니다꺄자주찾아뵐게욤,1
14266,야신,5,사장님잘생겼어요,1
14267,야신,5,회사에서회식이나손님과한잔하러자주찾는곳인데엄청추천합니다맛도분위기도완전좋음차하기딱좋은곳이에요재방문의사,1
14268,야신,5,전체적으로음식들이너무맛있고가게도분위기있고아주잘먹고갑니다재방문의사로입니다번창하시고조만간또찾을께요사장님도위트있네요ㅎㅎㅎ연말모임하러올께요,1
14269,야신,5,회사근처나만의아지트일단추억돋는인테리어맘에들고사장님친절하고안주류너무맛있습니다한번간이후로벌써년째단골인데항상변함없는모습이네요항상번창하세요,1
14270,야신,5,오래간만에맛있는꼬치구이먹었습니다다시가고싶네요추천합니다ㅎㅎ,1
14271,야신,5,사장님과알바생엄청친절하고가게분위기가좋아요음식이맛있는건당연하고단체석도있어서연말에모임하기좋은술집이에요,1
14272,야신,5,술집분위기가너무좋은야신분위기에취하고사장님서비스멘트에취할수있는곳이네요강추합니다,1
14273,야신,5,갈때마다음식이너무맛있어서매번생각나서자주가게되는술집이에요분위기도너무좋고안주도너무맛있어서저절로계속손이가네요ㅠㅠ살찌는소리가사장님솜씨최고에요제가입맛이좀까다로운편인데역삼이근처에이자카야손에꼽을정도로정말추천하는맛집입니다꼭가보세요사장님또갈게요매번맛있는요리감사합니다서비스,1
14274,야신,5,오랜만에친구들과맛있게먹었습니다꼬치너무맛있게먹었습니다다음에또재방문할거같아요,1
14275,야신,5,최근다녔던곳중에서최고에요맛도상타고사장님도친절하고앞으로자주올것같아요번창하세요,1
14276,야신,5,근방에차집없어서헤맸는데꼬치와맥주조합좋았습니다ㅋ사장님의인테리어센스와서비스멘트칭찬합니다ㅋ,1
14277,야신,5,진짜간만에술맛나네요역삼에이런꼬지집이라니,1
14278,야신,5,여기사장님너무친절하고안주도맛있어서또가고싶어요분위기도좋고ㅋ사장님짱짱맨,1
14279,이가네양꼬치 대치동점,5,양갈비맛있습니다비싼데그가격주고먹을만해요,1
14281,이가네양꼬치 대치동점,5,맛있어요손님이항상많아요,1
14282,이가네양꼬치 대치동점,3,다른이가네양꼬치지점에비하여조금서비스가부족한느낌입니다양꼬치는맛있습니다,1
14283,이가네양꼬치 대치동점,5,압도적친절과최고의맛이시대최고의양꼬치계란토마토볶음,1
14284,티앤프루프,5,최고는최고를알아본다크으,1
14285,티앤프루프,5,말할게있나구하기쉽지않은술도많고칵테일도취향따라알맞게만들어주시고안주는덤ㅎㅎ,1
14286,티앤프루프,2,비싸고양도적고맛도그냥그랬습니다사장님은단골인것같은손님들만챙기네요,0
14287,티앤프루프,4,좀비싼데맛있었음ㅠ돈많으면맨날온다,1
14288,티앤프루프,4,가야는이유티가블렌딩된시그니처칵테일과밤거리와어울리는박성민오너바텐더의바안가는이유주민들과단골들로조금소란스러운메뉴판이없고비싼바로알려져있지만시그니처칵테일과식사위스키일부가담긴메뉴판이있는대부분은메뉴판대신취향을말하고추천을받는경우가많음가격이저렴한편은아니지만그렇다고청담동수준은아니었음인근,1
14289,티앤프루프,5,최고는최고를알아본다크으,1
14290,티앤프루프,5,말할게있나구하기쉽지않은술도많고칵테일도취향따라알맞게만들어주시고안주는덤ㅎㅎ,1
14291,티앤프루프,2,비싸고양도적고맛도그냥그랬습니다사장님은단골인것같은손님들만챙기네요,0
14292,티앤프루프,4,좀비싼데맛있었음ㅠ돈많으면맨날온다,1
14293,티앤프루프,4,가야는이유티가블렌딩된시그니처칵테일과밤거리와어울리는박성민오너바텐더의바안가는이유주민들과단골들로조금소란스러운메뉴판이없고비싼바로알려져있지만시그니처칵테일과식사위스키일부가담긴메뉴판이있는대부분은메뉴판대신취향을말하고추천을받는경우가많음가격이저렴한편은아니지만그렇다고청담동수준은아니었음인근,1
14294,티앤프루프,1,영업시간도업데이트안해놓고테이블안내해준다고두번을왔다갔다시켜요십분지나도주문및안내없음사람없을때가세요,0
14295,티앤프루프,5,가격이좀있는편이지만마셨던칵테일모두후회가없고대단했습니다계란싱싱한거쓴다고서비스로노른자부분마셔보라권해보신바텐더님잊지못할정도로강력한기억,1
14296,티앤프루프,5,위스키추천도친절하게잘해주시고정말좋았어요친구들이랑가볍게한잔씩만마실생각으로들어갔는데추천해주신애들이계속취향을저격해결국세잔이나마셔버림,1
14297,티앤프루프,1,여기가한잔에한병가격을받는그곳이군요,1
14298,티앤프루프,1,메뉴판없구가격은사장님마음인가요,0
14299,북촌손만두 수서점,1,바선생이바닥에지나가네요지하상가자체가바선생밭인듯입맛다버림맛도별로,0
14300,북촌손만두 수서점,1,찐만두속고기에서쩐내가나고먹고있는데옆으로바퀴벌레지나가서지금만두하나남기고나갈까해요토할거같아요,0
14301,어성,1,맛은평범그리고서비스는완전최악이었음룸에서먹었는데무슨처음부터마지막까지음식을계속개씩같이주심그리고그전음식다먹기도전에또개계속연달아또줌게다가중간에초밥줄땐설명도안하고그냥나가버려서다시오셨을때여쭤봤는데심지어무슨초밥줬는지잘기억도못했음무슨색초밥이었는지여쭤봄처음음식,0
14302,어성,5,진정한오마카세최고의맛이었습니다,1
14303,어성,5,너무맛있게잘먹고갑니당가게도넓고정갈한느낌,1
14304,어성,5,매장규모와정갈한맛,1
14305,어성,5,런치진짜가성비최고,1
14306,어성,1,맛은평범그리고서비스는완전최악이었음룸에서먹었는데무슨처음부터마지막까지음식을계속개씩같이주심그리고그전음식다먹기도전에또개계속연달아또줌게다가중간에초밥줄땐설명도안하고그냥나가버려서다시오셨을때여쭤봤는데심지어무슨초밥줬는지잘기억도못했음무슨색초밥이었는지여쭤봄처음음식,0
14307,어성,5,진정한오마카세최고의맛이었습니다,1
14308,어성,5,너무맛있게잘먹고갑니당가게도넓고정갈한느낌,1
14309,어성,5,매장규모와정갈한맛,1
14310,어성,5,런치진짜가성비최고,1
14311,어성,4,런치오마카세는정말가성비갑초밥재료가신선하고맛있어요,1
14313,어성,5,디너사시미오마카세대만족하고갑니다,1
14314,어성,5,런치오마카세대만족이에요나중에디너도가고싶어요,1
14315,어성,5,음식준비해주시는속도도저랑너무잘맞고음식도제스타일이라너무좋네요특별한날마다방문중,1
14316,어성,4,이집은디너카운터오마카세가최고,1
14317,어성,5,오마카세집처음다녀와봤습니다발렌타인데이기념으로와이프랑같이다녀왔는데처음가본곳이라그런지기억에더남을것같네요앞으로는종종방문해보려구요잘먹구왔습니다,1
14318,어성,5,항상맛있게먹고갑니다직원분들도친절하고퀄리티굿굿,1
14320,어성,5,가성비굿재방문의사,1
14322,어성,3,가성비갑인데맛은그냥그래요그래도가격생각하면괜찮습니다,1
14323,어성,1,이렇게고오급이면서이나간그릇쓰는게말이됩니까,0
14324,어성,5,가성비좋네요런치오마카세먹었는데다음엔디너먹으러갈께요,1
14325,어성,1,그리길지않은와사비끈이지만다녀본스시야중최악의스시야네타의구성도형편없었고앞에서서니리기쥐는쉐프는지방참치집에서데려온월급쟁이쉐프같은느낌이풀풀났다걍쿠우쿠우가세요,1
14327,마인더갭,5,까바크레망샴페인맛집안주도깔끔하고맛나요,1
14328,마인더갭,5,영국,1
14329,마인더갭,5,영국펍분위기입니다,1
14330,더마실카페 일원점,1,별한개도아깝습니다직원은메뉴이름도모르고아이스라고몇번말했는데도자꾸따뜻한거라고적으시고망고빙수천원인데깊이도없는반찬그릇에얼음없이그리고마감이시면주문할때처음부터알려주셨어야죠시분에주문하고시분에나가라고요셋이가서음료세잔에빙수까지시켰는데언제먹고나가라는거에,0
14331,반려문화,5,직원도강렬하시지만친절하고공간이나관리들도잘되있어요음료를먹을정신이없었지만맛도궁금,1
14332,반려문화,5,너무좋아요두번추천해용,1
14333,반려문화,5,커피가잘생기고알바생이맛있어요,1
14334,반려문화,5,집근처에이런곳있어서너무좋아요요즘코로나때문에멀리못다니는데가까이에있어서편하게애들댈꼬갓네요친구들이랑한껏뛰댕겼으니오늘꿀잠자겠어요,1
14335,반려문화,5,강남갈때마다가는편인데직원분들친절하시고깔끔해서만족하는곳이에요,1
14336,반려문화,5,직원도강렬하시지만친절하고공간이나관리들도잘되있어요음료를먹을정신이없었지만맛도궁금,1
14337,반려문화,5,너무좋아요두번추천해용,1
14338,반려문화,5,커피가잘생기고알바생이맛있어요,1
14339,반려문화,5,집근처에이런곳있어서너무좋아요요즘코로나때문에멀리못다니는데가까이에있어서편하게애들댈꼬갓네요친구들이랑한껏뛰댕겼으니오늘꿀잠자겠어요,1
14340,반려문화,5,강남갈때마다가는편인데직원분들친절하시고깔끔해서만족하는곳이에요,1
14341,반려문화,5,자주가는곳이에요실내만있는애견카페는잘안가는데강남에서이가격에운동장딸린애견카페여기뿐일듯강아지입장료도따로없고작지만잔디운동장도있어서좋아요,1
14342,반려문화,5,애들도너무좋아하고참행복한시간보내고왔네요또갈게요,1
14343,반려문화,5,잘놀다갑니다작게나마마당이있어아이들이잘뛰어놀수있었던거같아여,1
14344,반려문화,1,어떻게실외운동장에서이런찌린내가날수있는지의문냄새가너무나서머리가아플지경이고코를틀어막고싶었음게다가똥파리가어찌나많은지와우글고안전문을닫을때너무세게쾅커아커아오앙닫아서애들이계속놀람물그릇도더러워서물떴는데털이둥둥ㅋㅋㅋ내돈과시간이너무아까운방문이었음,0
14345,반려문화,1,강남에왠만한갈곳이없어서오는건데소변냄새심하고직원들이별로관리도안해줘요파리도날아다니고비추에요특히여름되면냄새너무심해서못와요,0
14347,한라산 청담점,1,룸비는왜받는지이해불가며기본찬이라고는거의없고소문만큼비싸기만하지두번갈집은못됨예약했음에도음식무지느리게나옴,0
14349,한라산 청담점,1,가볼까했는데소주가원이라안가는거로ㅋ마트에서원짜리소주배돈주구먹고싶지는않다고급집인데소주값따지는거나만그렇겠죠,0
14350,한라산 청담점,4,고급제주도음식코스보다는단품을추천합니다,1
14351,한라산 청담점,4,한라산스페셜코스원를먹었는데다양한해산물의신선함과통갈치구이맛도좋았습니다직원들도친절하고시설도매우깔끔하고훌륭하지만꽤비싼가격이유일하게아쉬운부분이네요,1
14352,한라산 청담점,1,룸비는왜받는지이해불가며기본찬이라고는거의없고소문만큼비싸기만하지두번갈집은못됨예약했음에도음식무지느리게나옴,0
14354,한라산 청담점,1,가볼까했는데소주가원이라안가는거로ㅋ마트에서원짜리소주배돈주구먹고싶지는않다고급집인데소주값따지는거나만그렇겠죠,0
14355,한라산 청담점,4,고급제주도음식코스보다는단품을추천합니다,1
14356,한라산 청담점,4,한라산스페셜코스원를먹었는데다양한해산물의신선함과통갈치구이맛도좋았습니다직원들도친절하고시설도매우깔끔하고훌륭하지만꽤비싼가격이유일하게아쉬운부분이네요,1
14359,지구당 역삼두꺼비빌딩점,5,텐동원곱배기가격동일키오스크로주문시이후주문안받음튀김으로새우연근계란작은고추단호박들어있음맛나고가성비좋음,1
14364,지구당 역삼두꺼비빌딩점,5,텐동원곱배기가격동일키오스크로주문시이후주문안받음튀김으로새우연근계란작은고추단호박들어있음맛나고가성비좋음,1
14367,지구당 역삼두꺼비빌딩점,5,평점써본적없는데평점테러당한거같아서씁니다맛있는데왜저런평가가ㄷ,1
14368,지구당 역삼두꺼비빌딩점,5,영혼의안식처,0
14369,지구당 역삼두꺼비빌딩점,5,이해할수없는평점들이많네요ㅠㅠ솔직히말해서ㅇㅅ텐동보다훨씬맛있어요진심평점짜게주신분들어차피안가시겠지만저만가게오지마세욧ㅋㅋㅋ,1
14370,지구당 역삼두꺼비빌딩점,3,선릉역에가성비좋은텐동집은잘없으니깡그냥무난무난괜찮아욤,1
14372,지구당 역삼두꺼비빌딩점,4,점심시간에가기좋아요왕새우메밀국수존맛,1
14373,지구당 역삼두꺼비빌딩점,1,두번은안가게돼요,0
14375,지구당 역삼두꺼비빌딩점,4,가성비만족일식이그렇지만그래도음식이좀많이달달한듯하네요단짠은진리지만요,1
14377,곰국수,5,맛있습니다,1
14378,곰국수,1,젊은사장님은엄청친절하시고좋으신데나이드신할아버지는식기세척기쪽에서턱마스크하고맨손으로야채써는모습보고기겁했습니다코로나가더욱심해지는이시국에조금만더신경써야할꺼를고객님음식받는곳에서저렇게당당하게앞에서마스크안쓰고비위생적인모습을보여주니까더황당하더라구요,0
14379,곰국수,5,맛있읍니다,1
14380,곰국수,4,따뜻한평양냉면먹는느낌아쉬운점은면발이잘끊기는편이라는것,1
14381,누렁국수,5,생면으로갓뽑은쫄깃한면발담백하고진한사골육수ㅎㅎ처음먹어보고손님접대순위로추천하는곳입니다살아생전꼭먹아봐야할맛ㅎㅎ주인장친절도짱,1
14382,누렁국수,5,와기대안하고들어갓는데존마탱자주갈께요,1
14383,누렁국수,5,ㅜㅜ넘맛있어용ㅠㅠ,1
14384,누렁국수,5,정직하게장사해요이런집은잘돼야해ㅋㅋ,0
14386,누렁국수,5,생면으로갓뽑은쫄깃한면발담백하고진한사골육수ㅎㅎ처음먹어보고손님접대순위로추천하는곳입니다살아생전꼭먹아봐야할맛ㅎㅎ주인장친절도짱,1
14387,누렁국수,5,와기대안하고들어갓는데존마탱자주갈께요,1
14388,누렁국수,5,ㅜㅜ넘맛있어용ㅠㅠ,1
14389,누렁국수,5,정직하게장사해요이런집은잘돼야해ㅋㅋ,0
14391,피자마루 서울세곡점,1,아주머니는친절한데양아치느낌나는안경쓴아저씨는너무불친절고까운응대태도였습니다,0
14392,피자마루 서울세곡점,5,짜지않아담백하고고소하고맛있어요여기메니아될듯ㅎ,1
14393,피자마루 서울세곡점,1,이상한기준의가게뭐든안된다하고시작하는곳기프티콘을받아주문하려는데다짜고짜방문주문하셔야만한다고안내하고배달주문말하니그때서야가능하다응대친절한척배달어플에서도고객피드백에응대하지만본사지침이란말본사규정이란말만반복정작본사에서시행하는기프티콘에대한응대역시이런식인가싶음선물받아사용하지,0
14394,피자마루 서울세곡점,5,집앞단골집이에요사장님친절하시고싸고맛도괜찮아요,1
14396,속초집 역삼본점,5,육사시미가아주좋네요ㅎㅎㅎㅎ,1
14397,속초집 역삼본점,5,울진죽변번중매인이신선한해물을매일경매를통해보낸다는댓글을보고저희도가보았습니다정말대박입니다찬이며시키는메뉴마다맛이정말대박입니다꼭들가보셔요,1
14398,속초집 역삼본점,5,반찬은맛나고회는야무집니다,1
14399,속초집 역삼본점,5,년전쯤에갔다가불만족스러워서안가다가엄청오랜만에가봤더니사장님이바뀌셨더라구요인수하신지거의년되셨다는데바뀐줄알았으면진작와볼걸그랬어요ㅠㅠ너무친절하고반찬도다맛있고회도근래먹어본회중에엄청싱싱했어요육사시미도월수에소잡는날에만창평에서올려받으신다는데진짜정말쫀득쫀득하니최고네요배민리뷰도정말안쓰는데들어와서쓰게,1
14400,속초집 역삼본점,5,통상이런집들이조미료무침반찬과단반찬이나오기일쑤인데반해밑반찬정갈하고재료들도신선함전반적으로음식솜씨좋음,1
14401,로벳커피,5,맛있고친절합니다,1
14402,로벳커피,5,친절하고커피가맛있어요,1
14403,아그라 강남N타워점,4,분위기도좋고넘맛있어요가격도나름착해용,1
14404,아그라 강남N타워점,5,여의도점보다훨씬맛있음감동받음,1
14405,아그라 강남N타워점,5,맛있음,1
14406,아그라 강남N타워점,3,왜난을테이블에닿게끔담아주는건지대부분테이블들이그랬네요난으로테이블닦아먹는기분이었어요카레도그냥그릇에담아줘서금방시식어요다른지점은밑에양초가있던데아쉽네요,1
14407,아그라 강남N타워점,1,데스크남자분불친절교육바랍니다늦은오후라한두팀식사중한산했음얘기할룸이필요해서명인데칸막이쪽이비어있길래요청했더니매몰차게거절ㅎㅎ상당히뻘줌할정도로ㅜ직원서비스개판나올때까지그자리비어있었음,0
14408,아그라 강남N타워점,4,분위기도좋고넘맛있어요가격도나름착해용,1
14409,아그라 강남N타워점,5,여의도점보다훨씬맛있음감동받음,1
14410,아그라 강남N타워점,5,맛있음,1
14411,아그라 강남N타워점,3,왜난을테이블에닿게끔담아주는건지대부분테이블들이그랬네요난으로테이블닦아먹는기분이었어요카레도그냥그릇에담아줘서금방시식어요다른지점은밑에양초가있던데아쉽네요,1
14412,아그라 강남N타워점,1,데스크남자분불친절교육바랍니다늦은오후라한두팀식사중한산했음얘기할룸이필요해서명인데칸막이쪽이비어있길래요청했더니매몰차게거절ㅎㅎ상당히뻘줌할정도로ㅜ직원서비스개판나올때까지그자리비어있었음,0
14413,아그라 강남N타워점,1,명이가서트리플세트직원말론인분이라함탄두리치킨추가했는데거절당함이강남타워점은꼭인원수에맞게일단시키고치킨추가가능하다고그렇게해야한다고했음명이면무조건커플세트개시켜야된다함맛그럭저럭,0
14414,아그라 강남N타워점,2,점심에굳이갈이유가없는곳특별한일이없는한재방문의사,1
14415,아그라 강남N타워점,1,직원교육시급,0
14416,아그라 강남N타워점,3,카카오맵리뷰를보고갔어야했다음식은만족스러웠지만직원들이참주방은명쯤되는직원모두두건이나모자미착용평일점심시조금지난시간홀직원둘있는데한명만열나게치우고나머지한명은테이블이개가밀려서안치워져있는데도카운터에서벗어나질않더라치운테이블도가보면빵가루나카레가얼룩덜룩가맹,0
14417,아그라 강남N타워점,5,나마스떼맛있어요,1
14418,아그라 강남N타워점,4,보통비체인인도음식점보다비싸지만그래도깔끔하고맛있어요고급스럽게먹는인도음식이에요분위기괜찮아요,1
14419,아그라 강남N타워점,1,체인점이니음식은기본그런데저녁붐비는시간에서빙을두명이서만하니음식나오는속도느리고응대느리구일하는사람들짜장나서서비스개판임,0
14421,아그라 강남N타워점,1,별반개없는게아쉬울정도의서빙경험곧나온다는라이스는분뒤에야나오고서버를부르면직원들끼리눈치봄,0
14423,산월수제비,1,여자남자양다르게주는집,1
14424,산월수제비,1,칼제비먹었는데현금원없어서카드로원결제했습니다아예가격을원으로올리지카드라서원결제는불쾌하네요,0
14425,산월수제비,1,맛도그저그렇고정말불친절하고다시는안옵니다멀리서왔는데좀그렇네요,0
14426,산월수제비,1,맛은그럭저럭좋아요요즘시대에현금강요카드로계산하면인사도안받아줍니다,0
14427,산월수제비,1,맛은간이좀쎄요먹는자리가불편해요다른분들과같이앉아서먹고현금강요입니다,0
14428,산월수제비,1,여자남자양다르게주는집,1
14429,산월수제비,1,칼제비먹었는데현금원없어서카드로원결제했습니다아예가격을원으로올리지카드라서원결제는불쾌하네요,0
14430,산월수제비,1,맛도그저그렇고정말불친절하고다시는안옵니다멀리서왔는데좀그렇네요,0
14431,산월수제비,1,맛은그럭저럭좋아요요즘시대에현금강요카드로계산하면인사도안받아줍니다,0
14432,산월수제비,1,맛은간이좀쎄요먹는자리가불편해요다른분들과같이앉아서먹고현금강요입니다,0
14433,산월수제비,4,한달가까이휴무네요이제없어지려나아래처럼불만사항현금합석강요있지만그래도수십년추억의맛인데장사안하니아쉽네요대치동에서천원에저정도에서크게바라는것도욕심같습니다,0
14434,산월수제비,2,가지마세요줄서서먹을집아님니다초창기에는값싸고양많고맛있는집이었지만지금은하나도해당안됨니다대표적초심잃은집임니다,0
14435,산월수제비,1,아직도현금계산하라고하나보네요토요일사장님없을때현금내라고하면절대내지마세요그돈누가받는지잘생각하시길저한테는층에기있으니현금출금해서갖고오라고하더군요물론가만히있을제가아니라안했습니다만,0
14436,산월수제비,1,왜현금만선불로받으려고하죠어마어마하게버시면서현금달라고하지마세요심지어현금영수증말도안꺼냄,0
14437,산월수제비,1,카드내미니깐칼들고정색하네요무섭네요,0
14438,산월수제비,1,매우불친절함사람봐가면서양조절해요여자들끼리오면자기들끼리여자들이니까양조금만주라고큰소리로말하세요그래서양많이달라고하니까카드면많이못준다고그러고기분팍상햇어요그래도가격대비맛은좋음,0
14439,산월수제비,1,여기너무불친절함명이가서명이밀가루를못먹어서그릇만시켰는데명인데왜그릇만시키냐고사정설명했는데도자리앉기도전에내쫒김시쫌넘어서점심시간도지나고평일이라사람도별로없었는데좀유명하다고별꼴을다봄,0
14443,원조을지로골뱅이,5,아직까지는이집보다맛있는골뱅이무침못먹어봄통닭구이랑육전같이먹으면정말맛남,1
14444,존쿡델리미트 시그니처점,3,가야는이유소시지브랜드가직접운영하는안가는이유오픈키친은차라리안했으면플래터가격이비싼감은있었지만메뉴판사진보다양이많았던사워크라우트가한몫함감자튀김은기름지지않아괜찮았던살라미피자무화과잼의독특함은있었지만너무얇고말라버린도우와토핑의조화는그저그랬던테이블앞에서는친절하나주방에서는턱스크에메뉴,0
14445,존쿡델리미트 시그니처점,4,맛있고별미임감튀맛집,1
14447,압구정육식당,5,사장님이친절하고잘생겼어요ㅋㅋㅋ,1
14448,압구정육식당,5,고기맛있고라면도맛있음,1
14449,압구정육식당,5,갈때마다만족,1
14450,압구정육식당,5,항상맛있음점심도굿,1
14452,압구정육식당,5,사장님이친절하고잘생겼어요ㅋㅋㅋ,1
14453,압구정육식당,5,고기맛있고라면도맛있음,1
14454,압구정육식당,5,갈때마다만족,1
14455,압구정육식당,5,항상맛있음점심도굿,1
14456,생생소한마리솥밥,4,냉면먹고싶을때마다갈거임,1
14457,생생소한마리솥밥,5,고기가존맛입니다다만식당이숨어있는게아쉽다정도입니다,1
14458,생생소한마리솥밥,5,고기존맛냉면존맛친절하심,1
14459,생생소한마리솥밥,5,최고일단고기가육즙이끝내줌난가장저렴한만원불고기냉면먹었는데육쌈냉면같은브랜드와는비교불가한육질직원분이친절하심냉면은그럭저럭평범또갈게염,1
14460,생생소한마리솥밥,5,가성비좋게소고기와냉면먹을수있는곳입니다자리는몇개없어요,1
14461,홈차,4,안주맛집,1
14465,카페오씨씨,5,분위기도짱맛도짱짱,1
14466,카페오씨씨,5,여기샌드위치정말대존맛이에요ㅠㅠ언주에서직장다닐때도자주갔었는데얼마나맛있으면퇴사이후로두번이나더먹으러온곳파스타나다른음료들도모두맛있어요,1
14467,카페오씨씨,5,최고의카페,1
14468,카페오씨씨,5,분위기넘좋네요커피도맛있구,1
14470,카페오씨씨,5,분위기도짱맛도짱짱,1
14471,카페오씨씨,5,여기샌드위치정말대존맛이에요ㅠㅠ언주에서직장다닐때도자주갔었는데얼마나맛있으면퇴사이후로두번이나더먹으러온곳파스타나다른음료들도모두맛있어요,1
14472,카페오씨씨,5,최고의카페,1
14473,카페오씨씨,5,분위기넘좋네요커피도맛있구,1
14474,카페오씨씨,5,맛있다커피도맛있고티도맛있고샌드위치도맛있다카페든음식점이든맛있는게최고,1
14475,카페오씨씨,5,샌드위치진짜맛있다커피맛있다케이크도종류많고진짜맛있다공간도넓다야외테라스도있다친절하다음악선곡볼륨모두완벽해좋았다또가야징,1
14476,카페오씨씨,5,아니이런카페가있는지왜이제안거람근처거주민인데앞으로는꼭친구들이나약속은여기서잡아야겠어요커피가넘맛있고카페가진짜넓고넘넘예뻐요인스타유명한감성카페보다인테리어도예쁘고음료랑케이크도맛있어요일단플레이리스트부터넘좋습니다사장님도너무친절하시고,1
14477,카페오씨씨,5,라우겐샌드위치너무너무맛있어요ㅠㅠ,1
14479,이구펍 4호점,3,분위기값생각했던거보다는많이나옴양주는싸지만주스등이매우비쌈,0
14480,이구펍 4호점,5,수입주류를저렴하고분위기있게마실수있는공간데이트할때유용할듯,1
14481,이구펍 4호점,2,로즈샹그리아맛있고가성비좋던메뉴였는데병에서글라스로바뀌었네요갈이유가사라짐왜냐그외의음료는맛이별로였기때문이죠,0
14482,이구펍 4호점,5,다른펍이랑분위기가엄청다르네요구석에있어서그런지사람도별로없어서좋았어요,0
14484,이구펍 4호점,3,분위기값생각했던거보다는많이나옴양주는싸지만주스등이매우비쌈,0
14485,이구펍 4호점,5,수입주류를저렴하고분위기있게마실수있는공간데이트할때유용할듯,1
14486,이구펍 4호점,2,로즈샹그리아맛있고가성비좋던메뉴였는데병에서글라스로바뀌었네요갈이유가사라짐왜냐그외의음료는맛이별로였기때문이죠,0
14487,이구펍 4호점,5,다른펍이랑분위기가엄청다르네요구석에있어서그런지사람도별로없어서좋았어요,0
14489,리베르떼,5,분위기맛모두만족동네근처라서종종올듯친절하시고음식코스는단신짠코스로다양한맛으로나와서입이즐거웠다근래레스토랑간곳중에서가장기억에남는다,1
14490,리베르떼,2,미슐랭파인다이닝이랑차이가많이난다가성비라고부르기도애매함음식이굉장히짜고특별하지도않았고서버들의숙련도도부족했다메뉴사이의텀도너무길었고주변에추천하지는못할곳,1
14493,리베르떼,5,고풍스러운분위기적당한테이블간격친절한서비스매너와서빙시간의적절함놀라운가성비의런치코스양갈비맛있어요재방문의사있음,1
14494,리베르떼,5,분위기맛모두만족동네근처라서종종올듯친절하시고음식코스는단신짠코스로다양한맛으로나와서입이즐거웠다근래레스토랑간곳중에서가장기억에남는다,1
14495,리베르떼,2,미슐랭파인다이닝이랑차이가많이난다가성비라고부르기도애매함음식이굉장히짜고특별하지도않았고서버들의숙련도도부족했다메뉴사이의텀도너무길었고주변에추천하지는못할곳,1
14498,리베르떼,5,고풍스러운분위기적당한테이블간격친절한서비스매너와서빙시간의적절함놀라운가성비의런치코스양갈비맛있어요재방문의사있음,1
14499,리베르떼,5,이근방에서제일좋아하는다이닝완벽합니다,1
14500,리베르떼,5,휼륭한식사였습니다맛과서비스만점,1
14501,리베르떼,5,식사속도에맞춰서알맞게서빙해주시고음식도좋았어요감사합니다,1
14503,리베르떼,5,넘맛있고음식퀄리티도좋네요제가드릴수있는건별점뿐인것같아요꼭가보세요,1
14504,산쪼메 압구정역점,1,별하나도아까움불친절하구반숙달걀이쉬었음다신안감,0
14505,산쪼메 압구정역점,1,고기는엄청난누린내나고국물은은근한쓴맛이났어요,0
14507,산쪼메 압구정역점,1,썩은계란인지썩은육수인지먹고이틀뒤에노로바이러스걸림한국에도이런썩은음식을파는곳이있을줄이야,0
14518,조순금닭도리탕,5,최고,1
14519,조순금닭도리탕,5,명가서중자에라면사리추가딱좋음기본으로주는전도맛있고라면사리익혀나와서맛있어요국물이좀짜긴한데양도많고만족,1
14520,조순금닭도리탕,1,볶음밥에서기름쩐내나서같이식사한분들도맛만보고다남겼어요직접드셔보시라말씀드렸는데도미안하다는사과의말한마디조차없어서기분상하더라고요남자사장님인지직원분이신지모르겠으나환불은바라지도않으나기본적인사과정도는하는것이기본서비스마인드아닌가싶습니다재방문은없을듯합니다,0
14521,조순금닭도리탕,5,맛있고친절,1
14522,조순금닭도리탕,4,맛있는데엄청난대식가인나에게도자가양이두명에겐너무많아서셋이가야할듯,1
14523,주매니아 제주꿀꿀이족발,5,싸고맛남,1
14524,바운스트램폴린파크 삼성센터,5,이랑스카이챌린지꼭하세요트램폴린도기술연습하는거계속나오는데하고있으면ㄹㅇ인싸인직원들이같이알려줌암튼이거안하면여기간거아님도전드림팀좋아하던분들강추가격은좀부담스러워요년전에감,1
14525,바운스트램폴린파크 삼성센터,1,이큰시설에공기청정기딱대외부랑미세먼지별차이없네요그냥한강데려가서노는게좋을듯,0
14526,바운스트램폴린파크 삼성센터,5,재밌다직원들이친절해서좋다,1
14527,바운스트램폴린파크 삼성센터,2,총평가성비안좋음굳이간다면어른이들은시간권끊어가세요ㅠ에서올라오는거만보고갔는데딱거기나오는게다임거기서보이는게엄청많겠구나하고생각하고가면후회함트램플린분뛰고스카이첼린지하면할거다했다보면됨시간으로는모자르다는후기보고시간끊어갔다가후회함어린이들은많고시설은한정되어있어,0
14529,바운스트램폴린파크 삼성센터,5,이랑스카이챌린지꼭하세요트램폴린도기술연습하는거계속나오는데하고있으면ㄹㅇ인싸인직원들이같이알려줌암튼이거안하면여기간거아님도전드림팀좋아하던분들강추가격은좀부담스러워요년전에감,1
14530,바운스트램폴린파크 삼성센터,1,이큰시설에공기청정기딱대외부랑미세먼지별차이없네요그냥한강데려가서노는게좋을듯,0
14531,바운스트램폴린파크 삼성센터,5,재밌다직원들이친절해서좋다,1
