name,score,review
당옥,5,우마미커피 굿 몽실타래 특이하고 달짝
당옥,5,복숭아빙수´- ก̀
당옥,3,작년엔가 첨 가보고 너무 맘에 들어서 얼마전  신사 4번째인가 방문인데요.... (영등포타임스퀘어도 방문해봤구요..) 주문 받고 주방 일까지 보시는 분이 바뀌셨네요.. 친절하시고 음식도 맛나게 주셨는데 ㅠㅠ 이번에는 음식이 늦게 나오는건 좋은데요.. 별로였답니다. 아쉬웠어요.... 커피와 빙수는 좋았구요.  그리고 주문 받을실때 커피를 하나는 아이스 나머지...
당옥,1,"맛있음. 하지만 1주일전에 인절미빙수 10,000원에 먹었는데 오늘은 15,000원. 가성비가 갑자기 너무 안좋아져서 오늘을 마지막으로 이곳을 떠남"
당옥,5,말차 밀크티가 진득하니 끝내줍니다 프랜차이즈에서 파는 시럽들어간거랑은 차원이 다름^^
당옥,3,꽤 맛있는 마스카포네치즈 제철과일이 제일 괜찮았슴
당옥,2,
당옥,3,"가야는이유 : 여행온 일본인들이 많이 찾는 일본스타일 디저트타페 안가는이유 : 자리가 좁고 불편, 맛도 낯설 수 있음  와케이크 : 2천원 안팤이나 세트로 저렴하게 즐길 수 있음, 경단같이 생겼으나 크림치즈라 시큼함, 파인애플 인절미 괜찮 녹차는 별로 소금아이스크림 : 정직한 이름 정직한 맛 우마미커피 : 일본 호텔에 있는 기본 커피 티백 먹는 느낌으로 연..."
치즈룸,4,치즈+양식이니만큼 맛은 괜찮았는데 굳이 이 가격에? 싶은 생각은 좀 들어요 아주 만족스럽진 않은...   특히 코스로 주문할 경우 가성비가 많이 떨어지는듯 ㅜ 단품 주문을 추천드림 
치즈룸,4,특색있게 맛있게 먹었습니다
치즈룸,5,찐득한 치즈요리 잔뜩 먹고싶을때 여기로 가요~ 음식도 만족스럽고 스텝들이 꼼꼼하고 친절해요.
치즈룸,3,
치즈룸,5,오랜만에 누구 만나야 하는데 위치 가격 분위기 맛 생각하면 치즈룸 안다즈호텔 지점이 젤 무난해요!  플랫브레드 어니언도 시켜봤는데 어니언스프의 그 달달하면서 양파맛 나서 맛잇엇어요~ 가격대가 아쉽다 하는데 이 위치에 예약 되고 서빙 잘해주고 분위기 그런거 생각하면 괜찮은거같네요~
치즈룸,4,치즈+양식이니만큼 맛은 괜찮았는데 굳이 이 가격에? 싶은 생각은 좀 들어요 아주 만족스럽진 않은...   특히 코스로 주문할 경우 가성비가 많이 떨어지는듯 ㅜ 단품 주문을 추천드림 
치즈룸,4,특색있게 맛있게 먹었습니다
치즈룸,5,찐득한 치즈요리 잔뜩 먹고싶을때 여기로 가요~ 음식도 만족스럽고 스텝들이 꼼꼼하고 친절해요.
치즈룸,3,
치즈룸,5,오랜만에 누구 만나야 하는데 위치 가격 분위기 맛 생각하면 치즈룸 안다즈호텔 지점이 젤 무난해요!  플랫브레드 어니언도 시켜봤는데 어니언스프의 그 달달하면서 양파맛 나서 맛잇엇어요~ 가격대가 아쉽다 하는데 이 위치에 예약 되고 서빙 잘해주고 분위기 그런거 생각하면 괜찮은거같네요~
치즈룸,4,
치즈룸,4,무난하고 거부감 없는 맛 다만 맛만 본다면 가격대비 더 나은 선택지들이 머릿속을 맴돎
치즈룸,5,맛나용 치즈 꾸덕 체고
치즈룸,5,유명해지지 말라고 1점드립니다. 저만 가고 싶어요 미안해요 치즈룸.  모든 음식이 다 맛있어서 정말 고민이에요.
치즈룸,5,"트러플 파케리 파스타 맛있었어요!! 밀가루 면이 두꺼우면 잘 안먹는데, 여기 파스타는 먹으면서 거부감이 하나도 들지 않았어요. 면이 조리된 정도가 아주 적절했고 크림소스랑 프로슈토의 조화도 잘어울렸습니다. 가게 분위기며 친절도 등 전체적으로 다 괜찮았어요 ㅎㅎ 오리지널 치즈케잌도 꼭 드셔보시길!! "
치즈룸,4,치즈케잌 맛있음. 멜팅샵계열사
치즈룸,4,맛있어요! 딱새우랑 전복리조또가 특이하고 해물냄사가 물씬나요~ 별 하나 뺀거는 감동이 음식 끝까지 가진 않는다는거! 끝에 좀 느끼하다고 해야하나
치즈룸,5,소스까지 긁어먹음
치즈룸,4,음식은 다 맛있는데 가격이 너무 비싸용
치즈룸,5,잠실점만가보다가 압구정에도있어서 방문하였습니다  웨이팅없이입장해서 프랜치어니언스프플랫브레드 보드카리가토니파스타 트리플파케리파스타   파스타두가지는원래 자주먹던거라여전히맛있구요 프랜치어니언스프플랫브레드는 달콤하고맛있는데  개인적으로 플랫브레드는 시금치플랫브레드가 가장맛있습니다  매장도 쾌적하고 직원분들도친절하시고 음식도맛있게잘먹고왔네요   
치즈룸,5,라케리파스타는 짭잘하지만 항상 맛있네요!! 리코타멜트엔비스크도 맛있어요!
치즈룸,4,
치즈룸,5,메뉴 다 맛있어요~~ 또 가야지
치즈룸,3,맛있는거 같은데 양작고 비싸.
치즈룸,5,아는 맛을 맛있게 잘만드시는거같아요  저는 그게 참 어렵다 생각하는데  .. 특이하진 않은데  자꾸 생각나요..
미앙,5,나가 좋아하는 타이스타일
미앙,4,
미앙,3,머 걍 무난합니다 향신료맛 적당히 나는 태국음식 레드커리는 간이 좀 센 편 가격대비 미친존맛이라곤 못하겠는데 비추도 아니라 그냥 근처 있다가 태국음식 먹고싶다면 가보세유 커리에 밥 안나오고 2천원내고 추가해야함다
미앙,5,음식도 맛있었고 직원들도 친절해요 뿌팟퐁 커리도 딱 적당한 간에 소프트쉘크랩이라 먹기 좋았어요 팟타이가 없어서 대신 팟씨유꿍 시켰는데 생각보다 맛있었어요 공심채는 좀 매웠네요
미앙,2,
미앙,5,나가 좋아하는 타이스타일
미앙,4,
미앙,3,머 걍 무난합니다 향신료맛 적당히 나는 태국음식 레드커리는 간이 좀 센 편 가격대비 미친존맛이라곤 못하겠는데 비추도 아니라 그냥 근처 있다가 태국음식 먹고싶다면 가보세유 커리에 밥 안나오고 2천원내고 추가해야함다
미앙,5,음식도 맛있었고 직원들도 친절해요 뿌팟퐁 커리도 딱 적당한 간에 소프트쉘크랩이라 먹기 좋았어요 팟타이가 없어서 대신 팟씨유꿍 시켰는데 생각보다 맛있었어요 공심채는 좀 매웠네요
미앙,2,
미앙,5,
미앙,5,팟씨유꿍 너무 맛있어여
미앙,5,맛있어요!!!!직원분들도 친절친절^ㅅ^또 올게요!!
미앙,5,처음 태국음식을 먹어봤는데 맛있네요!
미앙,5,"평소 새로운 맛을 찾아다니는 것을 좋아하는 나에게 미앙의 태국 음식은 깊은 여운을 남겨주었다. 시그니처 메뉴인 무양남침, 뿌팟퐁커리을 주문했었는데 남침의 주재료인 항정살의 쫀득함과 뿌팟퐁커리의 부드러움은 너무너무 잘 어울렸다..  다음에 다른 메뉴들을 도전해보러 재방문 해야겠다."
미앙,5,"태국 음식 좋아하시는 분, 초심자 분들께도 모두 추천 ! 분위기 좋아여 :) "
미앙,5,최근에 가봤던 태국음식중에서 최고였어요  
미앙,5,직원들이 너무너무 친절하고 맛있어요!!!
미앙,5,레드커리랑 무양?? 돼지고기 요리 먹었는데 너무 맛있어서 울면서 먹었습니다ㅠㅠ 음식도 분위기도 고급스럽고 너무 좋아요!!! 이런곳은 맛집으로 더 소문나야한다...! 직원분들도 너무 유쾌하시고 친절해요!!! 좋은 시간 보내고 갑니다!
미앙,1,별로였음
미앙,4,직원분들이 친절하고 맛있어요
미앙,1,"꽤 기대했던 탓일까, 전반적으로 너무 아쉬운 맛. 그나마 그린커리가 인상적입니다."
미앙,5,"너무예쁜공간 콜키지도 한병까지 프리로 여러가지음식을 태국에 온것처럼 먹었어요. 커리, 볶음, 마지막에 너무 맛있는 디저트까지 기대하지않고 갔는데  정말 최고였어요~~!!!"
미앙,5,태국음식 많이 안먹어 봤는데 이번에 먹어보니 너무 맛있어서 밥을 계속 먹게 되요~ 너무 맛있게 잘먹었습니다~
미앙,1,비싸고 양작고 맛없고 비위생적임 그리고 여기 사장 여자 같던데 주방에서 직원들 갈구는거 들리니 맛밥 떨어짐
더테이스트,5,
더테이스트,4,깔끔하고 커피도 맛있네요！  좋네요 이런 동네 카페  아메리카노만 시켰는데 간식도 주시구 8ㅅ8 
더테이스트,5,수박쥬스 존맛 태국에서 먹었던 생과일 수박주스가 생각나는 맛이에요 그리고 인절미 토스트 너무 맛있어요 예전에도 몇번 왔었는데 먹었던 메뉴 항상 다 만족해요 카페도 넓고 한적해서 자주 시간 보내고 싶은 곳
마라지존,5,개맛있오
마라지존,5,가성비 좋고 맛있어요♡
선셋스위밍샌드위치,4,원래 가려던 카페에 사람이 너무 많아서 돌아다니다 발견한 카페인데 조용하고 분위기 좋아서 좋았습니다 ☺️ 다음에 또 갈께요 ~
선셋스위밍샌드위치,5,
선셋스위밍샌드위치,2,여기 무료 음료 쿠폰으로 사용하면 샷 덜주나요??(원래 두개인지 한개인지는 모르겠지만) 이틀 연속 마셨는데 어제 돈주고 마신거랑 쿠폰으로 마신거랑 너무 다른데요? 어제는 진해서 물을 살짝 타고 싶다고도 생각했는데 오늘은 거의 숭늉이네요 ㅎㅎㅎ 빽다방보다 싱거운 아메리카노 ㅋㅋㅋ 이렇게 찜찜한 기분 들게 하시면 쿠폰 장사를 안하시는게 어떨까요??기분 나빠요....
선셋스위밍샌드위치,2,맛은있는데 가격이.. 
선셋스위밍샌드위치,2,친절하고 분위기도 좋은 편이지만 샌드위치가 가격대비 맛있지는 않았어요.
선셋스위밍샌드위치,4,원래 가려던 카페에 사람이 너무 많아서 돌아다니다 발견한 카페인데 조용하고 분위기 좋아서 좋았습니다 ☺️ 다음에 또 갈께요 ~
선셋스위밍샌드위치,5,
선셋스위밍샌드위치,2,여기 무료 음료 쿠폰으로 사용하면 샷 덜주나요??(원래 두개인지 한개인지는 모르겠지만) 이틀 연속 마셨는데 어제 돈주고 마신거랑 쿠폰으로 마신거랑 너무 다른데요? 어제는 진해서 물을 살짝 타고 싶다고도 생각했는데 오늘은 거의 숭늉이네요 ㅎㅎㅎ 빽다방보다 싱거운 아메리카노 ㅋㅋㅋ 이렇게 찜찜한 기분 들게 하시면 쿠폰 장사를 안하시는게 어떨까요??기분 나빠요....
선셋스위밍샌드위치,2,맛은있는데 가격이.. 
선셋스위밍샌드위치,2,친절하고 분위기도 좋은 편이지만 샌드위치가 가격대비 맛있지는 않았어요.
선셋스위밍샌드위치,1,맛이고다떠나서 여자사장님이신지모르겠지만 커피만먹으려했는데 안된다며  애초에 브런치를먹으면 가능하다는 설명도 안해주시고 내쫒으려는 태도에 너무놀랬습니다 다시는안갈것같습니다
선셋스위밍샌드위치,5,진짜 너무 맛있어요…  엘에이에 있었으면 대박났을 집! 
선셋스위밍샌드위치,5,트러플 어쩌구 맛있어요. 항상 이것만 먹는 듯
선셋스위밍샌드위치,5,
선셋스위밍샌드위치,3,감성은 진짜 있어요 !! 맛은 기대한 것에 비해서 그저 그랬지만 분위기는 유럽같 같구 좋네욤 
선셋스위밍샌드위치,4,
선셋스위밍샌드위치,5,맛있고 친절해요! 스프랑 칠리?치킨 샌드위치 맛있어요
선셋스위밍샌드위치,5,비바람 부는날 저녁에 갔었는데 친절하고..사람없어서 좋았습니다 카페가 너무 예뻐요 메뉴가 특이해서 물어봤는데도 잘 알려주셨어요
선셋스위밍샌드위치,5,트러플 에그 샌드위치 진짜 맛있음. 이것만 먹으러 감
선셋스위밍샌드위치,5,25일 회색 디네뎃 후드티 입으신 직원분 너무 친절해요오 감사합니당 포장해갔는데 맛있게 잘먹었다네용
선셋스위밍샌드위치,2,샌드위치 집인데 커피랑 쿠키가 메인같아요
선셋스위밍샌드위치,2,님 그정도 아니세요 
선셋스위밍샌드위치,2,여긴 다 ~~~~~ 좋은데 불친절해요...... 막 엄청 친절할 필요도 없지만 주문하는데 이렇게까지 불친절할 필요가 있나...
선셋스위밍샌드위치,2,가성비 별로에요...크로와상 트러플 샌드위치??먹었는데 딱 절반값하는 느낌입니다. 무엇보다 크로와상에서 구운지 오래된 빵에서 나는 바람빠진 맛이 나서 별로였어요ㅠㅠ
선셋스위밍샌드위치,2,구성에 비해 너무 비싼 가격.. ^^..
걸작떡볶이치킨 서울대치점,5,
걸작떡볶이치킨 서울대치점,1,"떡볶이나 치킨은 적당한 맛이지만 사장님으로 보이는 젊은 남자가 서비스 정신이 없고, 너무 불친절해서 다시는 가고 싶지 않습니다"
걸작떡볶이치킨 서울대치점,1,떡볶이는 엽x이다.. 최근 네고왕 타고 유명해진것 같은데 방송 나온덴 이유가  있네   그냥 평범평범평범평범..  
걸작떡볶이치킨 서울대치점,5,사장님이 바뀌신것같은데 너무 친절하시네용ㅎ.ㅎ 떡볶이도 너무 제스타일이고 치킨도 맛있었어여!! 너무 맛있게 먹었습니다!!
걸작떡볶이치킨 서울대치점,1,"홀에서 먹었습니다 치킨감튀세트 시켰는데 감자튀김 소스가 감튀말고 치킨에도 어울리길래 치킨도 좀 찍어먹다가 소스좀 더주세요 말씀드렸더니  주인아주머니 왈 ""치킨은 거기 찍어먹는거아니에요!""  소스 다섯번 열번 더 달라고한것아니고 다먹고 딱 한번 더 달라고 말씀드린겁니다..  살다가 치킨은 감튀소스에 찍어먹지말라고 눈치주는 집은 또 처음봤네요..  암말않고 더..."
걸작떡볶이치킨 서울대치점,5,
걸작떡볶이치킨 서울대치점,1,"떡볶이나 치킨은 적당한 맛이지만 사장님으로 보이는 젊은 남자가 서비스 정신이 없고, 너무 불친절해서 다시는 가고 싶지 않습니다"
걸작떡볶이치킨 서울대치점,1,떡볶이는 엽x이다.. 최근 네고왕 타고 유명해진것 같은데 방송 나온덴 이유가  있네   그냥 평범평범평범평범..  
걸작떡볶이치킨 서울대치점,5,사장님이 바뀌신것같은데 너무 친절하시네용ㅎ.ㅎ 떡볶이도 너무 제스타일이고 치킨도 맛있었어여!! 너무 맛있게 먹었습니다!!
걸작떡볶이치킨 서울대치점,1,"홀에서 먹었습니다 치킨감튀세트 시켰는데 감자튀김 소스가 감튀말고 치킨에도 어울리길래 치킨도 좀 찍어먹다가 소스좀 더주세요 말씀드렸더니  주인아주머니 왈 ""치킨은 거기 찍어먹는거아니에요!""  소스 다섯번 열번 더 달라고한것아니고 다먹고 딱 한번 더 달라고 말씀드린겁니다..  살다가 치킨은 감튀소스에 찍어먹지말라고 눈치주는 집은 또 처음봤네요..  암말않고 더..."
아선재,5,음식 하나하나가 정갈하고 담백하며 정성이 느껴져 먹는 내내 행복했습니다  특히 장어구이는 양념이 과하지 않아 그 부드러움이 입에서 살살 녹는드쌨습니다 정말 최고입니다 
아선재,5,맛좋고 서비스도 좋아요
아선재,5,정중앙 직속 명셰프~!
아선재,4,정갈하고 맛있었어요.서빙하시는분도 친절하시고. 손많이가는 한식 집에서 잘 안해먹는데   잘~먹었습니다. 
아선재,5,깔끔한 한정식 잘 먹었습니다.
아선재,5,음식 하나하나가 정갈하고 담백하며 정성이 느껴져 먹는 내내 행복했습니다  특히 장어구이는 양념이 과하지 않아 그 부드러움이 입에서 살살 녹는드쌨습니다 정말 최고입니다 
아선재,5,맛좋고 서비스도 좋아요
아선재,5,정중앙 직속 명셰프~!
아선재,4,정갈하고 맛있었어요.서빙하시는분도 친절하시고. 손많이가는 한식 집에서 잘 안해먹는데   잘~먹었습니다. 
아선재,5,깔끔한 한정식 잘 먹었습니다.
아선재,1,"음식은 맛있었고 좋아하는 식당인데요 서비스가 아주 당황스럽습니다. 4만원 코스를 시켰는데  1. 호박죽에 대추를 안넣었다고 이야기하시더니 그냥 먹어라 2. 다음 코스 요리를 주면서 아직 덜 먹은 음식을 아직 먹어야되냐고 눈치줌 3. 식사 준비하면서 나온 음식 왜 다 안먹었냐 이래서 식사를 할 수 있겠냐  위 모든 이야기를 ""반말로"" 했습니다. 좀 어려보였는..."
아선재,2,접객용. 
아선재,3,그냥 그렇소... 맛은 괜찮은데요. 음식이 너무 늦게 나오고 그릇하나 달라는데 막 직원이 손님한테 바쁜척을 합디다...직원 바쁜걸 왜 손님한테 티내요 ㅎㅎ
아선재,1,"55,000원 짜리 먹었습니다. 자리값입니다. 다른곳 20,000원 초반대 또는 10,000원 후반대 입니다. 아직 연구 더 하셔야합니다. 너무 달아요. 이 글이 약이 되길 빕니다."
아선재,5,최고에요.  정갈하게 아주 맛있어요. 손님 접대용으로 최고입니다.
아선재,1,점심에도 뚝배기로 나오던 된장찌개가 그보다 비싼 저녁식사에는 밥공기에 덜어서 나오네요. 왜 다른지 물어보니 직원들이 여유가 있어서 덜어서 준거라는데 납득이 어렵네요.. 더 비싼데..?
아선재,1,"음식은 나쁘지 않았는데 서비스에 충격받았음. 10시까지인데, 직원들이 9시반부터 계산 재촉하고 언제 가냐고 눈치 주는데 이런건 진짜 주인이 알아야 된다고 생각함. 아니면 설마 주인이 그렇게 관리를 시키는건가? 왜 사람이 별로 없는지 알겠음. 처음에 나오는 크리미한 들깨죽? 비슷한 거 먹고 괜찮네 싶었고, 나머지 메뉴들도 안 튀고 무난했음. 음식이 특색은 없..."
아선재,5,고급 한식집에 알맞는 가격과 맛있는 음식이 일품인것같습니다  그리고 고급 음식점은 맛으로 승부하지 양으로 승부하지않습니다..
아선재,1,별로일것같았지만 정말별로였어요  불친절에다가 메뉴도 안될것같은데요 는 뭐인지  밥먹고 속이 불편했어요 ㅠ 
아선재,1,"비싼돈 내고 기분 안좋고 싶으시면 가실만한 식당. 1. 굉장히 어수선합니다 : 예약시스템도 제대로 안되어있는 것 같고, 그냥 찾아가시면 가게안내를 안해줍니다. 화 안내시면 계속 기다리셔야돼요. 2. 전화 : 전화받으시는 직원도 제발 바꾸시는 거 추천드립니다. 불친절은 당연하고 전화통화하다가 손님오니까 그냥 끊어버리시네요. 예약 안받고 싶으신건가요?? 제가 ..."
비노마노,5,분위기좋고 맛도있고 너무 좋아요 사장님도 너무친절하시네요 또 가고싶어요~~
비노마노,5,분위기도 너무 좋고 아늑해요. 사장님도 친절하십니다. 창가자리 좋아요. 밤에 와인먹으러 가기 좋을듯. 
영동교집,5,"여기 사장님이 진짜 친절함 냉삼 먹고 껍데기 꼭 먹어야 1세트 클리어임 순두부찌개, 청국장찌개도 꼭 제발 먹어줘요 ㅠㅠㅠ  안먹으면 속상해요"
영동교집,5,자주가는집 번창하세요
영동교집,5,삼겹살이 맛있읍니다 아니 그보다도 순두부가 일품입니다 그러나 청국장은 최고입니다 그럼에도 불구하고 사장님이 너무 친절하십니다
영동교집,5,맛도 있고 직원분들 친절하고 재미있었습니다  다음에 또 오겠습니다 
영동교집,5,친구랑 우연히 지나가다 들어오게됫는데 리뷰 잘안쓰는 체질인데 이집은 진짜 맛집이라 저절로 쓰는듯 직원분들도 친절하고 잘먹고갑니당~♡
영동교집,5,"여기 사장님이 진짜 친절함 냉삼 먹고 껍데기 꼭 먹어야 1세트 클리어임 순두부찌개, 청국장찌개도 꼭 제발 먹어줘요 ㅠㅠㅠ  안먹으면 속상해요"
영동교집,5,자주가는집 번창하세요
영동교집,5,삼겹살이 맛있읍니다 아니 그보다도 순두부가 일품입니다 그러나 청국장은 최고입니다 그럼에도 불구하고 사장님이 너무 친절하십니다
영동교집,5,맛도 있고 직원분들 친절하고 재미있었습니다  다음에 또 오겠습니다 
영동교집,5,친구랑 우연히 지나가다 들어오게됫는데 리뷰 잘안쓰는 체질인데 이집은 진짜 맛집이라 저절로 쓰는듯 직원분들도 친절하고 잘먹고갑니당~♡
영동교집,5,개인적으로 좋아하는 집이에요 ㅎㅎ 괜히 예약하거나 줄서서 먹는게 아닌듯! 부모님 모시고 가기도 좋았어요~ 추천합니다!
영동교집,5,역시 맛집은 이유가 있네요. 재차방문합니다. 사장님 번창하세요.
영동교집,5,진짜 맛있어요 연예인분들도 오시던대 굿굿
영동교집,5,자주 방문하는 영동교집! 갈때마다 맛있게먹었고 가게분위기도 친절하고 좋았어요. 지인들한테도 자주 추천하는식당
영동교집,5,이집은 몇번가도 맛있는집입니다 강추!
영동교집,1,별점 줄 마음이 전혀없지만 리뷰쓰려고 억지로 줍니다 여기저기 맛집들 짜깁기 한것까지는 봐줄수 있는데 고기에서 냄새나고 질기로 게다가 알바들 껄렁거리고 삼박자가 제대로 척척이네요 여기 방문하실 분들은 꼭 위의 삼박자 참고하시면 좋을 듯 해요
영동교집,5,마시써요
영동교집,5,갔던 냉삼집 중에 고기가 제일 실하다 반찬 구성도 좋고 직원들도 친절함ㅎㅎ
영동교집,4,알바생들 활기차고 친절함
영동교집,3,좀 무뚝뚝해서 그렇지 불친절 까진 아니에요. 냉삼 잘 먹고 가요
영동교집,5,알바생들도 다 친절하고 좋아요
영동교집,1,불친절함. 평소 이런거 둔감한 편인데도 기분나빴을정도
영동교집,1,진짜 서버하는 알바생을 그냥 무작위로 뽑는건지.. 반찬 더 달라고 했다가 눈초리 받고 그 때부터 접시며 불판 던지며 서빙하고 껍데기 시킨 것도 자기들 끼리 대화하며 딴짓 하다 다 태워놓고 탔다고 하니 원래 이렇게 구워준다고 하던데요 타서 못 먹겠다고 하니 새로 해드린다고 하고 가져와서 기름 다 튀어가며 굽고 같이 간 일행 목이랑 팔에 다 튀어 말해도 못들은...
영동교집,1,고기먹으러 가서 이런 개무시는 처음당해봐요 그릇쾅쾅 놓고 고기기름 다튀기면서 구워주고 뜨겁다고 말해도 무시하고 알바들 일은안하고 자기네끼리 노느라 껍데기 다태우고ㅋㅋ
영동교집,4,맛있음
철수포차,5,사장님 부부내외 친절하시고 점심 맛있고 저녁 안주도 괜찮음 
철수포차,1,정말 별로임
철수포차,1,
철수포차,5,사장님 너무 친절하셨고 맛있었어요!! 마감시간은 손님 있을때까진 계속 하신대요~ ㅋㅋ 오돌뼈 진짜 맛집임
행자대첩,3,집밥
크라운돼지,4,대화하기 좋은분위기에 돈마호크 강추 목살은 세트외엔 별도 주문 안되는게 살짝 흠.
크라운돼지,5,난축맛돈 오래오래 멸종하지 않았으면 하는 재래돼지입니다
크라운돼지,4,맛있고 신기하고 조용하고 깔끔해요
크라운돼지,2,"직원분들 친절하시고 좋은데, 고기맛이 맛있다 하기에는 내륙에 올라와있는 제주도고깃집들 보다도 별로고 그냥 주위에 더 맛있는 돼지고기집이 많네요... 쌈채소 안나오는것도 굳이? 다른 반찬들이 메꿔주지를 못하네요. 요즘엔 고기 구워주는것도 딱히 특별하지않고요. 볶음밥은 눌게 했다기보다는 태워서 딱딱하게 나오는게 좀...."
크라운돼지,5,셰프님이 직접 구워주시니 더 맛있는 것 같아요
크라운돼지,4,대화하기 좋은분위기에 돈마호크 강추 목살은 세트외엔 별도 주문 안되는게 살짝 흠.
크라운돼지,5,난축맛돈 오래오래 멸종하지 않았으면 하는 재래돼지입니다
크라운돼지,4,맛있고 신기하고 조용하고 깔끔해요
크라운돼지,2,"직원분들 친절하시고 좋은데, 고기맛이 맛있다 하기에는 내륙에 올라와있는 제주도고깃집들 보다도 별로고 그냥 주위에 더 맛있는 돼지고기집이 많네요... 쌈채소 안나오는것도 굳이? 다른 반찬들이 메꿔주지를 못하네요. 요즘엔 고기 구워주는것도 딱히 특별하지않고요. 볶음밥은 눌게 했다기보다는 태워서 딱딱하게 나오는게 좀...."
크라운돼지,5,셰프님이 직접 구워주시니 더 맛있는 것 같아요
크라운돼지,5,맛있게 먹었네요
크라운돼지,4,삼겹살: 5점 목살: 4점 쫄데기살: 2점 세트 말고 단품으로 드시는 거 추천합니다!
크라운돼지,5,훌륭한 맛과 서비스
크라운돼지,3,★3.5 느끼할 수 있으나 확실히 맛있다. 굳이 또 갈지는..??
크라운돼지,4,불을 키니 따뜻한 열기에 연기빨아들이는 곳에서 꺼먼물이 떨어지네요.  서비스도 좋고 고기도 맛있는데 아쉽습니다.   주기적으로 청소해주시길 
크라운돼지,5,특별한 고기라고 소문이 좋길래 갔는데 기대 이상이였어요  돼지고기에서 나올수 없는 소고기 비쥬얼과 맛!! 그리고 여기 김치찌개맛집!! 볶음밥도 좋았어요 직원분들도 친절하시고 재방문 의사 200%%%
크라운돼지,4,
크라운돼지,1,고기는 비쥬얼은 양호하나 후라이팬 스타일에 구워서 맛은 그냥 보통 수준으로 하락함~ 짜그리는 돼지고기 육수에 목살국밥이라 대체로 느끼한편인데 차라리 강된장 베이스로 바꾸는게 나아 보임~!! 김치찌게는 짠거 말고는 별 느낌이 없으니 김치를 맛난거로 바꿔야 할듯~ 냉면 맛은 모르겠고 시원하기는 함~ 반찬이 없어도 너무 없음 ㅠㅠ 참나물 무침 이라도 추가를 하시...
크라운돼지,3,
크라운돼지,4,고기는 너무 맛있었어요 스끼다시가 좀 부족해서 아쉬었어요 
스시마이우 가로수길점,5,음식도 맛있었고 요리사들도 매우 친절했습니다.^^~ 감사합니다.
스시마이우 가로수길점,1,처음 생겼을때는 호객하는 아줌마 때문에 먹었고 두번째는 점심때 잠깐~  요즘은 사람도 없으니 회전율 안나와서 그런지 품질도 맛도 서비스도 별로죠.. 건너편에 은행골도 예전보다는 대기없고 여유로우니 은행골로 갑니다.
스시마이우 가로수길점,1,음식도 별로 사장 불친절 다시 안갈듯해요
스시마이우 가로수길점,2,가로수길 다른 초밥집엔 바퀴가 나왔다고 해서 여기 왔는데 레일이 너무 더럽다. . 먼지도 뽀얗고... 청소 좀 하세요..
스시마이우 가로수길점,2,
스시마이우 가로수길점,5,음식도 맛있었고 요리사들도 매우 친절했습니다.^^~ 감사합니다.
스시마이우 가로수길점,1,처음 생겼을때는 호객하는 아줌마 때문에 먹었고 두번째는 점심때 잠깐~  요즘은 사람도 없으니 회전율 안나와서 그런지 품질도 맛도 서비스도 별로죠.. 건너편에 은행골도 예전보다는 대기없고 여유로우니 은행골로 갑니다.
스시마이우 가로수길점,1,음식도 별로 사장 불친절 다시 안갈듯해요
스시마이우 가로수길점,2,가로수길 다른 초밥집엔 바퀴가 나왔다고 해서 여기 왔는데 레일이 너무 더럽다. . 먼지도 뽀얗고... 청소 좀 하세요..
스시마이우 가로수길점,2,
스시마이우 가로수길점,4,사장님 친절하십니당
스시마이우 가로수길점,2,맛은 있는데 가격대비 별로예요....^^^
스시마이우 가로수길점,2,사장님 접객 마인드와 태도는 최상 정작 중요한 스시가 별로 밥에 올라가는 생선 크기가 무한리필집 스시보다도 작고 생선 가짓수도 별로 많지 않음 성게알이야 가격에 비례하는 재료니 비린걸 감안하더라도 광어초밥에서 비늘 씹히는건 용납이 안됨
스시마이우 가로수길점,5,서비스로 준 고기롤까지 여기 맛있고 서비스 최고최고에요~ 
스시마이우 가로수길점,5,진짜진짜 맛있오욤 ㅎㅎㅎ~~
카페원픽,5,최고~!
카페원픽,5,
야사이마끼쿠이신보,5,너무 맛있어요ㅠㅠ 음식이 빨리빨리 나와서 좋네요 조명도 사진찍기 딱 이뻐요 일본에 온느낌이었음!! 아쉬운건 탕종류가 없어서 아쉬워요ㅠ 음식 종류가 별로 없어서 가볍게 먹기에 좋을 것 같아요
야사이마끼쿠이신보,3,바 테이블에 앉아서 두번째 메뉴 시켜서 먹구있는데.. (9시 끝일때) 7시 반부터 바로 앞에 꼬치 통? 버블버블 세제 칠하고 물뿌리고 하더라구요ㅋㅋㅋ.. 이런 리뷰 진짜 안다는 편인데 ㅠㅠ 예약까지 하고 엄청 기대하고 갔는데 조금 섭섭했구.. 매니저님인지 남자분이 여자 직원분께 업무 요청하시는거 같던데 너무 혼내시는? 어투가 다 들려서 쭈뼛쭈뼛 괜히 불편했...
야사이마끼쿠이신보,5,
야사이마끼쿠이신보,5,가로수길 오면 맨날 가지만 맨날 맛있어요 채소가 이렇게까지 맛있을 수 있다는 걸 알려준 맛집입니다 
